"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"162","carlitos",1323084238,856285,"05/12/2011 11:23","no",18,0.98,7.3,-93.8,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-21,4,28,0,606,-307,-135,13.8,-165,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.02,-286,109,-123,-370,338,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,117.1941746,23.24646846,-31.79857956,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,0.42,-0.15,14,56,-19,-470,404,-69,19,-63.4,-143,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,193,202,-213,-7,655,471,"A"
"163","carlitos",1323084238,880336,"05/12/2011 11:23","no",18,0.99,7.34,-93.8,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-21,3,28,-6,603,-293,-135,13.8,-165,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,0,-287,111,-123,-367,336,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,123.7075443,27.6039401,-18.27130115,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,0.4,-0.11,15,52,-10,-473,415,-68,19,-63.4,-143,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.02,195,203,-216,-16,653,466,"A"
"164","carlitos",1323084238,940363,"05/12/2011 11:23","no",18,1,7.37,-93.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-19,4,28,-1,609,-309,-135,13.8,-165,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,0,-287,112,-122,-360,335,512,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,122.7417762,29.1380372,-17.64712749,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,0.39,-0.11,18,59,-11,-467,421,-71,19,-63.4,-143,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,189,202,-213,-12,654,469,"A"
"165","carlitos",1323084238,972281,"05/12/2011 11:23","yes",18,1.01,7.38,-93.8,4,"-2.121212","-1.298590","#DIV/0!","1.044014","0.881390","#DIV/0!",-93.8,4,"-2.1",-93.8,3,"-2.1",0,1,"0.0000",0.2,1,0.1,0,7.1,0.1,0,-93.8,0,0,0.03,0,-0.02,-19,2,29,0,612,-303,-135,13.8,-165,34,0.0278,-134.9444,0.2323,0.054,14.0083,0.2209,0.0488,-164.6389,0.4871,0.2373,0,-0.02,0.02,-289,113,-122,-369,339,527,"-0.72850","-1.73520","36.00000","0.78130","0.60377","-6.00000",14.5,-164,34,13.8,-165,33,0.7,1,1,118.1,29.6,-24.6,"-1.3191","-1.0736","#DIV/0!","-0.8085","0.1003","#DIV/0!",35.2,-17.6,"-1.3",-70.9,-99.8,"-1.3",106.15,82.17,"0.00",6,230.4278,71.65,42.3081,1789.9732,-6.1339,44.0647,1941.7003,-62.3643,23.2769,541.8151,-0.14,0.35,-0.07,18,57,-15,-464,422,-63,19,-63.4,-143,"-0.0781","-0.9848","#DIV/0!","-0.0110","-1.0360","#DIV/0!",-63.4,-143,"-0.1",-63.6,-144,"-0.1",0.2,1,"0.00",36,0,19.375,0.32282,0.10421,-63.49722,0.06088,0.00371,-143.27778,0.45426,0.20635,0.02,0,-0.02,195,205,-213,-10,653,475,"A"
"166","pedro",1323094969,144294,"05/12/2011 14:22","no",46,129,28.7,1.63,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.43,-43,70,-188,13,559,-414,-167,-9.76,151,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0,-0.11,-215,-76,-87,-432,351,460,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.49260198,-62.3470018,41.09498819,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,-0.16,-0.1,-19,-23,13,499,-562,-155,83.5,-1.79,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.03,-0.02,151,234,-198,-139,741,636,"A"
"167","pedro",1323094969,180387,"05/12/2011 14:22","no",46,129,28.7,1.53,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.43,-45,68,-185,14,565,-410,-167,-9.75,151,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.02,-0.1,-212,-77,-86,-427,355,461,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.11186058,-36.07828575,50.22203639,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,-0.13,-0.03,-11,-25,15,494,-560,-151,83.5,-1.76,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.03,-0.05,152,235,-197,-144,747,633,"A"
"168","pedro",1323094969,272376,"05/12/2011 14:22","no",46,129,28.9,1.07,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-0.02,-0.46,-42,70,-184,9,555,-393,-168,-9.79,150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.03,-0.08,-217,-75,-87,-432,356,454,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.6058237,-21.97222611,50.00949399,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,-0.08,-0.05,-10,-39,22,495,-557,-137,83.5,-1.6,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.02,0,152,235,-198,-146,744,640,"A"
"169","pedro",1323094969,316285,"05/12/2011 14:22","no",46,129,28.9,0.95,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.48,-44,70,-187,10,566,-412,-168,-9.76,150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.05,-0.07,-217,-76,-87,-428,353,450,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.76639489,-8.179190334,79.64545504,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,-0.05,-0.03,-4,-34,35,499,-569,-123,83.5,-1.56,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.03,-0.05,147,237,-196,-139,742,628,"A"
"170","pedro",1323094969,316316,"05/12/2011 14:22","no",46,129,28.9,0.87,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.48,-42,68,-188,8,567,-409,-168,-9.74,150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.03,-0.05,-217,-77,-86,-426,356,455,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.87968291,7.732937594,79.60293262,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,-0.02,-0.1,4,-36,37,493,-561,-124,83.4,-1.53,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.08,146,237,-198,-145,749,628,"A"
"171","pedro",1323094969,356283,"05/12/2011 14:22","no",46,129,28.9,0.78,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.03,-0.46,-41,70,-189,10,560,-401,-168,-9.67,150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,-0.05,-0.05,-216,-75,-88,-430,356,450,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.19692458,37.60114853,80.15875839,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,-0.02,-0.15,23,-37,45,497,-567,-113,83.3,-1.44,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.06,-0.11,157,237,-193,-143,750,639,"A"
"172","pedro",1323094969,376317,"05/12/2011 14:22","no",46,129,28.8,0.56,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.03,-0.46,-44,68,-186,13,559,-402,-169,-9.44,149,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.03,-0.07,-217,-74,-90,-436,359,452,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.00783839,19.72604823,116.4709172,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.02,-0.15,16,-28,75,489,-568,-95,83,-0.93,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.1,-0.02,154,226,-191,-147,751,633,"A"
"173","pedro",1323094969,444315,"05/12/2011 14:22","no",46,129,28.8,0.51,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.03,-0.48,-42,69,-186,3,561,-407,-169,-9.4,149,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.05,-0.11,-216,-77,-88,-428,358,450,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.8529583,23.62425587,111.8050552,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,-0.02,-0.18,19,-30,73,491,-565,-89,83.1,-0.82,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.05,-0.02,157,236,-192,-148,751,631,"A"
"174","pedro",1323094969,532299,"05/12/2011 14:22","no",46,129,28.8,0.5,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.05,-0.48,-41,69,-185,4,568,-402,-169,-9.37,149,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.03,-0.11,-215,-79,-88,-429,353,469,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.63049267,18.71240629,116.4377824,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,-0.03,-0.28,16,-30,79,485,-569,-85,83.1,-0.73,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.08,-0.05,153,235,-193,-153,756,638,"A"
"175","pedro",1323094969,776301,"05/12/2011 14:22","no",46,129,28.6,0.78,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.05,-0.46,-42,67,-186,4,564,-400,-170,-9.28,148,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.1,-216,-77,-88,-426,355,460,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.97517014,6.598193217,127.3199636,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,-0.13,-0.34,6,-26,87,485,-566,-74,82.9,-0.56,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.03,-0.05,153,227,-191,-153,751,642,"A"
"176","pedro",1323094969,800331,"05/12/2011 14:22","no",46,129,28.5,0.92,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-0.05,-0.44,-44,68,-184,-2,555,-392,-171,-9.28,148,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.07,-217,-74,-86,-427,358,459,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.322947318,30.91709584,126.1323593,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,-0.05,-0.34,23,1,72,484,-563,-70,82.8,-0.57,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.02,-0.07,152,228,-192,-154,752,644,"A"
"177","pedro",1323094969,812337,"05/12/2011 14:22","no",46,129,28.5,0.97,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-0.02,-0.46,-49,70,-185,10,564,-409,-171,-9.25,147,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.05,-215,-77,-86,-427,350,451,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.03392952,23.57896603,125.8882459,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.03,-0.02,27,-23,110,478,-578,-53,82.8,-0.53,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.06,-0.02,148,226,-195,-151,756,642,"A"
"178","pedro",1323094969,832361,"05/12/2011 14:22","no",46,129,28.5,0.93,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.03,-0.46,-50,69,-186,7,566,-400,-171,-9.24,147,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.05,-217,-77,-85,-437,349,458,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.12256309,21.60333891,113.585466,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,-0.05,-0.15,26,-44,110,483,-571,-42,82.8,-0.53,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0,-0.05,144,225,-197,-153,746,646,"A"
"179","pedro",1323094969,904320,"05/12/2011 14:22","no",46,128,28.7,0.85,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.05,-0.46,-46,70,-183,1,568,-405,-171,-9.23,147,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.08,-216,-74,-87,-430,353,455,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.06653219,12.82545526,140.7409482,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.1,-0.39,14,-11,108,468,-578,-45,82.7,-0.67,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.05,-0.05,151,223,-196,-150,754,650,"A"
"180","pedro",1323094969,916380,"05/12/2011 14:22","no",46,128,28.8,0.77,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.46,-45,68,-187,-4,564,-400,-172,-9.23,147,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.05,-0.05,-216,-75,-86,-433,355,459,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.836887421,18.0626014,138.7907476,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.13,-0.28,19,-3,104,470,-567,-45,82.7,-0.68,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,-0.03,151,222,-194,-155,758,647,"A"
"181","pedro",1323094969,924339,"05/12/2011 14:22","no",46,128,28.8,0.72,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.03,-0.46,-44,69,-187,1,567,-400,-172,-9.22,147,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.06,-0.03,-215,-76,-90,-433,355,455,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.823943896,16.63620836,139.0740226,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.11,-0.18,17,-7,101,468,-580,-45,82.7,-0.62,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,-0.05,-0.03,144,219,-195,-153,756,642,"A"
"182","pedro",1323094969,960321,"05/12/2011 14:22","no",46,128,28.8,0.67,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-0.03,-0.44,-43,69,-185,-1,566,-408,-172,-9.22,146,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.06,0.03,-218,-70,-87,-435,360,469,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.84574286,-1.122910524,114.2172102,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.06,-0.03,-1,-37,81,459,-583,-48,82.6,-0.9,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,-0.02,152,240,-184,-148,746,651,"A"
"183","pedro",1323094970,88326,"05/12/2011 14:22","no",47,128,28.6,0.78,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.44,-44,68,-183,1,565,-392,-172,-9.22,146,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.03,-0.03,-216,-73,-88,-436,355,446,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.45143963,22.28477886,108.4418031,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.03,-0.15,22,-41,88,458,-586,-45,82.5,-0.77,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,-0.05,-0.05,158,227,-183,-149,754,657,"A"
"184","pedro",1323094970,88382,"05/12/2011 14:22","no",47,128,28.6,0.86,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.03,-0.44,-46,69,-184,-2,568,-407,-172,-9.19,146,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.02,-0.02,-215,-73,-88,-438,361,455,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.6742285,23.44968017,112.0619456,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.1,-0.18,24,-38,93,454,-584,-49,82.5,-0.69,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,-0.05,0.02,152,227,-186,-151,751,651,"A"
"185","pedro",1323094970,100232,"05/12/2011 14:22","no",47,128,28.5,0.91,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.02,-0.44,-45,69,-183,4,567,-404,-172,-9.16,146,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.02,-0.02,-215,-74,-91,-441,356,447,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.92809354,15.43656415,113.0044707,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.14,-0.2,17,-44,100,456,-585,-49,82.6,-0.64,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,-0.03,0.03,156,232,-185,-151,755,650,"A"
"186","pedro",1323094970,100314,"05/12/2011 14:22","no",47,128,28.5,0.95,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.02,-0.44,-44,68,-184,5,561,-399,-172,-9.13,145,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,-0.02,-215,-73,-89,-429,362,461,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.64626212,13.0229409,106.4200986,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.16,-0.28,15,-54,101,458,-586,-44,82.6,-0.58,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,-0.03,0,153,230,-188,-148,751,646,"A"
"187","pedro",1323094970,104275,"05/12/2011 14:22","no",47,129,28.4,0.98,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,-0.02,-0.43,-45,70,-186,3,567,-384,-172,-9.1,145,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.02,-0.03,-219,-77,-87,-434,363,450,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.26190002,17.55883586,109.9336377,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.18,-0.36,20,-48,102,456,-584,-49,82.7,-0.56,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0,-0.02,146,227,-190,-150,756,643,"A"
